,comments,sentiments
546,"Not recognizing Madhesh as our country's part is equal to directly disrespecting all the countless sacrifices and efforts of our ancestors. 
Just a reminder: If our Madheshi brothers and sisters stop throwing rocks against Indian people then we would have already gotten most our land snatched. They've been protecting us all the time.
हिमाल, पहाड, तराई कोही छैन पराई I",1
547,️️,1
548,Mero desh lastei birami xa ali Ali pura khanxa ,1
549,Nice one,1
550,The Nepali Comment ,1
551,"Jamanama CK RAUT ko naam sunyoki rish uthyo free madhesh vanda hangama machako thyo aaba tyo time ma mali lagthyo may be indian gov le paisa pelera uthako manchye jasto lagthyo but after listening his recent podcast and interview he was right..kinaki hami nepali nepalimanai madhesh ko manchye vayoki dhoti sochau which is not good what ever I would like to congratulate him and hope for the best I know he will do best for madesh as well as nepal..
Jay Nepal",1
552,Dr CK Raut,1
553,️️,1
554,,1
555,He is a misunderstood hero,1
556,No discrimination most needed in Nepal,1
557,Love from Janakpur nepal,1
558,"not trying to judge all madeshi people, infact I treat all type of human being in same respectful manner however talking about racism, not only madheshi people face racism from pahadi people , we pahadi people also faced a lot of hateful treatment from some madheshi people (not all ). So, i guess both sides are victim here, however i believe that violence isn't solution and think that the main reason behind it is lack of proper communication.",1
559,Just whoa,1
560,hjr le ek dam rigth koro vano vo ko dada   tarai ma bash ne manxe lai jaile ni  hepne gr x jay nepal from Sirha,1
561,There has been no racism but cultural differences only in nepal,1
562,He seems like pabloreact if you relate!,1
563,"we were blinded and made to believe what our so called leader wanted. Divided and rule that is what most of the politician are doing in Nepal, They knowingly make conflicts between two different community and provoke them to get their rights and they live on the politics generated from that conflict.",1
564,Watch in 1.5x for better experience,1
565,Jay madesh,1
566,Nice video,1
567,,1
568,Good bro,1
569,#jaymadhesh️,1
570,One in thousand ck,1
571,दामी भिडियो ।,1
572,"It really hurts me seeing madeshi called dhoti. Sometime i wonder, what's wrong with that dhoti? It has great religious significance for us. We wear dhoti proudly during our puja.",1
573,"Aaru kura testai ho ,, paila Jati Tukra vayo vayo Aaba Chai Tutna Hunna NEPAL 🇳🇵️",1
574,️️️️️️️️️️️️,1
575,"Hey bro plz, Make video for resham chaudhary ",1
576,kudos NC,1
577,We are one,1
578,I also support him for rights of people of terai but not partition of our country,1
579,Please sir nepali date use garnuna..,1
580,️️️,1
581,Anti Nepal never can b accepted.. community politics is non lasting already proved..,1
582,,1
583,Positive one,1
584,It was a nice one,1
585,🇳🇵🇳🇵,1
586,Himal pahad tarai kohi xaina parai. Afno janma bhumi afnai hunxa.,1
587,"8:30 Ck Raut Foreign Agent huna parxa , Natra Amnesty International jasto Bideshi Organization lai K matlab .. Testo Pressure dinthiyena aani Foreign Agent Navako Vaye .. J Hos Nepal Aaba Chai Tukrinu Vayena . 🇳🇵",1
588,Bro u should expose youtuber who promote online gambling like 1xbet,1
589,अहिले पनि नेपालमा विभेद नै छ,1
590,Sahi kura...,1
591,Jay Shree ram,1
592,,1
593,"People living in terai will just take controll over whole nepal,so many people",1
594,Madhesi are Nepali and I always respect them.Darjeeling ma Nepali boley vandaema nepali hunxara vanya… basnu parena Nepal ma …Darjeeling ka ta sab dhoti hun ..madhesi janta are always nepali….,1
595,"Hami tarai ma basnelai Indian, Darjeeling,  Sikkim or India basne nepali bolne lai Nepali bhanxau, manxau Jasko results ho CK Rawot",1
596,"There is certainly discrimination against Madhesi people. However, one should also recognize that there are problems inside Madhesi people which accentuates this discrimination. There are social problems (dowry, female status/education, hygiene), economic disparity (higher class Madhesi exploiting lower class Madhesi) and poor political leadership have plagued Madhesi people more than other ethnic communities. In terms of leadership, Madhesi leaders are most corrupt and negligent. Geographically Madhesh Pradesh is all flat, and thus easy for development. Nonetheless, above -mentioned factors have hampered it. Until Madhesh becomes rich -  socially, politically, and economically - these issues will persist.",1
597,"Bhai timro content dherai ramro chha,but yo tannai,tannai vaneko chahi funny lagxa",1
598,Make video in resham chaudhary,1
599,COME IN LEARNING FEAST 3.0 COME IN LEARNING FEAST 3.0 COME IN LEARNING FEAST 3.0,1
600,Sahi ho equal hunu paryo,1
601,Real kgf ,1
602,Plz make video on Kantipur,1
603,dai maka a video against betting app in nepal,1
604,एक पक्षिय भयो भिडियो ।,1
605,"Himal Pahad Terai,
Kohi chaina Parai ",1
606,"Discrimination perception jata pani hunxa, jaslai pani hunxa. Yesko against ma awaaz pani uthaunu parxa, but systematic discrimination vane xaina Nepal ma. Everybody has freedom to education, health and opportunities. CK Raut pani Nepal kai top Engineering College ma padera scientist vaaka hun. Aafu lai hepiyeh jasto lagera desh nai tukryauxu vanne ekdum galat ho and I strongly disagree on it. Nepal is small yet very diverse country. Sabai ko aafno aafno dukhha, pida chann for eg. Dalit community but yesko matlab sabai lai chuttai desh dinu parxa hoina. Aandolan garera haina ramro kaam garera desh ko mann change gara. Binod Chadhary, Balen Shah, Santosh Sah are the prime examples of it. Every Nepali is proud of them.",1
607,Can anyone share link of Black Buddha?,1
608,"Tara tarai ko manxe lai hepinxa yeha 
Truth ",1
609,Vanda naramro lagxa hola. But some of the point real xa. Still madhesh ko bikas hunna garo xa. Free madhesh vannu joke nai ho. Madhesh aafai poverty polio dowry system bata gujari rako xa. Even india most poorest state like up bihar sanga border xa. To be honest india will rarely take madhesh since it's doesn't provide stragic location to china like our hilly district ra tyo sochnu beekar xa india lai tesai up bihar ko bhaar le peeli raxa usle madhesh ko burden jstai hunxa . Madheshi aafai self aware bhayeko ramro. Balen shah pani madheshi hun khai ta support paye. Ramro kaam garey ck raut lai support garna hichkichaunu hunna.,1
610,Upcoming prime minister of Nepal,1
611,"Please stop identity politics in Nepal. I am a bahun. My father was brought up in miserable conditions due to early death of his father. He was married at 13 with my mother. My mother sold milk and agro products to educate my father with a hope that someday education will give them a hope to live. Indeed, Educating my father was a great step and has helped my family sustain in this new world. But, I grew up in unimaginable racism for being a Bahun that has shaped almost every aspect of my life. Nonetheless, I can understand that a lack of education is a cause for people to act unreasonably towards me. Lets not forget that Madesh is a place where innocent women are beaten till death just by accusing them as witches. Innocent brides are beaten and burnt alive for not being able to get the dowry. Women and children are thrown in brick furnaces alive for not following the same political agenda. Many people are just lost without anyone knowing there whereabouts. People are concerned about all of Nepal being overshadowed by this darkness which I would say is not just prevalent in Madesh, but all around Nepal where there is lack of education. Dalits are being made dalits to be able to secure that vote which can be achieved by just a couple of dollars. What about freeing the Dalits who have themselves accepted them as Dalits to get involved in identity politics? What about the sukumbasis who themselves term them as sukumbasis? What about the adibasi janajiti? Just research on the different types of identities that people hold in Nepal. A hero from Madesh who was tipped 1500 through a campain by the Madhesis looks like a small story. I wonder how many people with how many different identities have gotten through their lives in Nepal with a tip of more that just 1500 rupees from a person from a different identity? So, please stop creating chaos in Nepal and get a bit of education so that you can at least be reasonable and understand that you are just a human being.",1
612,,1
613,MadeshKoNepali ️,1
614,"""Free madhesh"" from Nepal. It's indeed enough to categorize him into anti nation. It's also same in India like Dr Zakir  from India is wanted what's his idea make India into Muslim majority country which bjp govt didn't like so he's wanted now. Remember how police caught and took down vten's mv just for saying rough words and bad about police ",1
615,COME IN LEARNING FEAST 3.0,1
616,COME IN LEARNING FEAST 3.0,1
617,COME IN LEARNING FEAST 3.0,1
618,COME IN LEARNING FEAST 3.0,1
619,Social media destroying every thing...now youtuber decide what is true..and viewer are like bheda ho hami tali tw bajaihalxu..voli ko lagi chai pasal hero hune content milyo... kathai mero desh.,1
620,Right to equality,1
621,"I liked the video but people in the comments can't hold opinion of their own. Dr CK might not be bad but spreading of idea of different sovereign nation is anti national . I don't think he is hero but he is inspiring. People who are born in Nepal are nepali and people should not spread hate towards any ethnic group. 
Also Dr CK tried to spread his agenda at  very unstable times of our nation. I think he should have focused on equality if his issue was equality . Maybe to get more attention he did what he did which i respect but i still have mixed opinion. Also its sad that our government and justice system is a joke.",1
622,Jay madhesh Jay Nepal,1
623,"Ma madeshi ho vanu ma ya face garnu ma dherai dherai fark ho .
Ma aauta engineering  student ho anj malai room ya flat chayo ko ani khotha khojda kheri gharpati lai vanxa ma madeshi lai kotha didina terai ko manxai lai didina kotha kina yesto ved bhauu.
Ani kahlai saam yo promble face garda aafu lai lagxa madeshi kehi farak manxai ho kii hami lai yeha ko manxai hamilai nepali bhuijdaina ya k ho",1
624,"Haatha ma haath liyi Madesh, Pahad, ra Himal,
Ek juth vai saath miley ekdin bishal bancha hamro Nepal.",1
625,"You have good
conception about CK raut he isn't anti national his right to protest against government and he is only person who good think about medeshi",1
626,Mostly Immigrated from bihar,1
627,Cm raut need to stand not for madhesi but broader nepal,1
628,"What about the massacre of pahdiyas in madhesh?? A young indian guy become madhesi by marrying a nepali , why?? India ley citizenship diyeni hamiley dina hunna ...kinaki hami outnumbered hunxaun .",1
629,The kp oli was righy at that time️,1
630,thanks to kp oli,1
631,Now about A division league  club their  owner and  earnings ️,1
632,"He didn't think correctly.  Everyone face some discrimination.  If every cast , religion ask their own country then internal war start hunxa. Like india,has face huge massive attack between muslim and hindu. 
Manche educated hudai ma thik hunxa vani hudina.
Intelligence and desh prem is different thing. 
One question if he want to stand for madeshi then why didnt he ask for equality and what he did to end hater between madeshi and hilly region people. Did he every try to find root cause of hater and try to solve it. Withinternet knowledge and research naya desh ko theory dinu is not big deal. As u said he is engineer with talent. But jo manche le afu lai gareko discrimination lai revenge lina use garxa. That person is not country lover. He just want to vent out angry. He is not nice person. He could used his intelligence in study. He waste his talent and life just for revenge. 
One question k madesh ma ck raut le girl/women la equal right dina sakxa. What he is going to do against illegal entry of indian ppl by saying relative of madeshi ppl. Child marriage . Open crime. 
Most important what he going to do about open border with indian. India le sima michni activity ko against k garxa. 
Equality and respect should be earned. In past dherai incidents le garda equality vaena hola but so what that doesn't mean he can say such thing. If anybody support him then support for women to have different nation too. Because madeshi vanda euta women discrimination ko sikar hunxa .",1
633,Racist and racism should be stopped towards our btothers and sister of terai as we all are one,1
634,"Bro, do you not have discord?",1
635,🇳🇵️,1
636,"Nepal ma hune harek problem ma jaile ni India agadi aaunale testo perspective manxe haru ma utpanna vako ho, tesmathi Madhesh xuttaunne vanpaxi CK raut villain nai bane tara aba uni sanga ramro mauka xa, sab kura lai thim paarne. Unlai subakamana!!!",1
637,Dhanyabad,1
638,,1
639,Tanai ,1
640,"Next video :  नागरिक उन्मुक्ति पार्टी 🇳🇵🇳🇵/ टिकापुर, कैलाली",1
641,CK KP lingden rabi balen prachanda sabai milera Nepal banau hami Nepali sabai milnu parxa Nepal bharatko simanama kadetaar lagau CK raut,1
642,Aaja maile Dr CK Raut ko baare ma dherai kura CK,1
643,"Ma Madesh ma janme ko newar hu. Tara ma aafulai Nepali vanera chinau chhu. Madesh Nepal ho. Tara madesh ma vaeko samasya aaja samma nepal sarkar le kahile dekhena yehi karan madesh ma yo jwalanta a 
Nuhaar CK Raut ko jana ma vayo... I support CK Raut. Tara Madesh Ko samasya Nepal sarkar le solve garnai parchha.....",1
644,i support ck raut,1
645,"How you say that the person  who one time wanna destroy  one nation , wanna separate  one nation  wanna be good person, no mate never he just change his way.",1
646,"I oppose his initial idea but the thing about equality and identity is on my support.
Madheshi lai sachchi nai bh3dbhaw gariyeko chha, ra saman byabahar hunu aawasyak chha. Deah tukrinu galat ho tara ahile ko j motive chha tyas prati ma sakaratmak pratikriya rakhchhu.",1
647,Hello nepali comment bro Andrew tate ko barema pani banauna paryo auta video,1
648,his is truth that madeshi haru lei hela garxan,1
649,Please make video on those who killed in iraq!!,1
650,,1
651,Woah....ramro,1
652,"Sir yasto x vanee 
Kin hami madheshi lai bihari, Indian, dhoti 
Vanne garinx",1
653,Bro MDMS kina lagu vayena hola?,1
654,Wow never saw soo many bots comments in this channel before this vdo.,1
655,"Janjati la bahun lai hepxan,Sab jati la dalit lai hepxan and Nepali la desi lai hepxan,Hamle ni hamro madeshi sathi lai marde,fulkiwala vanxan tara naramro manxan ki nai thavayena.Nepal desh akdam racist xa aba afu batai change hum sabai",1
656,Sir tapaile prime college ma padauna thalnu vako ho,1
657,"The Nepali comment using the word ""tannai""",1
658,Border issue should be solve first,1
659,Terai region where people of Indian origin reside are most welcome to claim their citizenship but do not ever mix with real Indians .. this is dangerous for the existence of nepal,1
660,"Madhesh auta alage desh hunu paraxa , hami मधेशिलाई hepbe , hami raja janak ko ,parja ko बंशजा ho , yo desh hamro Pani ho , jai shree Ram ",1
661,damn,1
662,पहाड या तराई जता नी नेता बाट ठगिएका छन नेपाली सपना मा,1
663,"I'd have preferred CK over Upendra because of his education and exposure but not for the fact that he left NASA and came back. He played well to get attention of the public as he made some noise to be heard, (independent Madhesh) where is that issue now? Its clear he was making the stairs like every one does. To be arrested is another step for publicity. Besides all this, i believe he is just a puppet of some foreign nation like many other politicians. And one important point i notice, for free Madhesh he used Hindi language to address the issue instead of Maithili language. He got chance because of his influence and i hope CK would prove me wrong for my assumptions. Rest the time knows,.. All the best to new representative of citizens..",1
664,In the name of madesh tons of Indians citizens entering our country. Which is not a good sign at first they are nice but once their population increase they show their true colors.,1
665,desh bhakta ho ki desh birodi thaa vayana samaya le vanxa tara yo manxe  le sachinai dimag chai lerai aako ho ra akdumai talented raa inspiring chai hooo,1
666,Madesh  also part of nepal that way they want also equally right and freedom.Let focus.on country develop🇳🇵🇳🇵🇳🇵,1
667,Jaba samma india sanga open border hunxa ra illegal indians immigrant haru nepal ma hunxa.. taba samma nepal ko real madhesi haru sadhai paxadi nai hunxa plus madhesi matra discrimination ma pareko vane haina.. yedi terai ma basne jaslai madhesi harule pahadiya vanxan uniharu ko awastha ra madhesi harule garne behaviour sodhne ho vane ajhai dherai kura tha painxa,1
668,Nepali janta afai alchi..chorna thugna paayo bhaney kosley choddaina..ani leaders lai k gaali garnu..india ra China le aba next 10years ma divide garera loye huncha.,1
669,He want to divide terai from rest of the nepal for which he name his party janamat means collecting madhesi people vote regarding different country.,1
670,हामी नेपाली हौं।,1
671,,1
672,Prachanda ko barema ni banaunu paryo euta video,1
673,"Ek jana Nepali lea aafno ghar banau dei tyo 
Ani ghar ko construction sakiyea paxhi Ek jana Indian aayea rw mah ni timro ghar ma basxu vanyo rw Nepali lea basnw diyo 50,100,150 sal pachi aadi ghar malai dea vandai jhagada garnw lagyo 
Ghar=Nepal",1
674,"Love for all 
himali pahadi mahadeshi ",1
675,"Damn i don't know who are these  people who gives certificate of being nepali.
Bro tini haru ko bau baje pani katai na katai bata aa kai holan . Sabai ko ancestors Africa bata originated xan 
Teso vhai aafu lie African vhanyn na ta tini pani ...",1
676,Iraq ma 12 nepalese ko murder wala case ma video banaunu paro dai aba,1
677,He is not madhesi he is Indian,1
678,Future PM c.k Raut,1
679,"Medical Mafia haru ma ni jaos.
Kasari ek jamat le Nepali healthcare workers ko uthibas lagaeka chan 
Ani Kasari aam janta lai luteka chan.

Eka tira hamra gajjab ka mantri haru "" doctor nurse chor bhae, suvidha khojchan.... hamro doctor nurse utpadan kam bhayo bhanchan"" ani 
Arko tira, laaj pachaera, UK, Australia sanga, Nurse pathaune contract sign garchan...

Kasari simit sahuji haru le health policy banauchan?

Kasari simit sahuji ra medical college ka maalik dacsab haru le nai  Doctor ko Loksewa khulna didainan?

Kasari euta 30k per month ma kam garne doctor lai, bali ko bakra banaudai, hospital sahuji haru luti rachan?

Health syndicate ma, kasari mantri dekhi byapari sab milemato ma, sarkari hospital lai dhwasta banauna lagchan?

Kina sarkari hospital ma, inspection aaeko bela matra, thankaera rakheko machine haru talkaune kaam garincha? 

Kina health care workers lai, against the labour law hafta ko 100 ghanta badi kaam garaincha? 

Kasari euta PG doctor, pelan ko karan, on duty death huda, PAHS jasto institution le dahchop garcha? 

Boldinus, platform cha tapaiko. Research garnus, nispakcha huncha....  Bhanna layak sensational story  ta huncha hudaina kunni? 

Baki, sabai le Nepal chodi nai rachan.",1
680,जय श्री राम,1
681,Obviously desh tukraune kura grepaxi ta jasle pani gaali nai grxan tara thaha bhayo uni euta asal manxe raixan aba hami unko samman grnu prxa .madhesi lai afnai daju bhai sarah behaviour grnu prxa,1
682,Make video on resham Chaudhary,1
683,Last ma yo pani 2nd Baburam naii ho....prachand baburam ko replced by RAw or cia .. hijo baburam prachand jssto nationalist khoi xin jasto lagtheo..bt reality is that they are pupet of CIA N RAW that's it.,1
684,paila ck raut lai goli hani marnu parcha sochthe tara no i was wrong edi unko euta agenda xadne ho vanee free madhesh he gonna be hero of nepal,1
685,"Big fan sir 
How to video  eadeting in which in app",1
686,Hami Indian Gorkha leh India ma pako dukha jastoi ho.,1
687,Nepalese Dhruv Rathee,1
688,still descrimination tah hunxa mero sathi haru xa. They are madheshi and i'm from terai but tinur lai Indian desi vanxan so called people from Kathmandu and Pokhara lay and tyo sunda ekdam ris uthxa. sala nepal ma hurkexa nepal ko nagrita xa and still indian ray.,1
689,"j kura mani quota pakai xa tw
dam xa tinaru ko quota xodni

Hamle scholarship ko lagi 165 lyaunu parne 
tinaru le 130 mai scholarship paune??

YES I WILL DISCRIMINATE UNTIL QUOTA SYSTEM IS DENIED!!!!!",1
690,I was misguided,1
691,Invoice header: * Inc.,1
692,You deserve 1 Million Subscriber brother,1
693,I think is not all terai it's only madas pardas,1
694,Dai English date use nw garnu Nepali date use garnu parxa yestri jo le Pani English date use garo vane hamro date ko kunai value hudina,1
695,Nepal basne bihari lai mari dinu parxa first ya feri india ma bhejnu nai parxa mo ravi dai lai yehi nai request  garxu maile nepali bihari lai india ma double khel khelnu heri wa heri rako xu jai nepal🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,1
696,"आफू सङ भको गहना चिन्नु छैन भेडा  नेपालिलाइ जहिले पनि एमाले र काग्रेश नै चाहिने। अबको युग सेके राउत, बालेन र रबिलामिछाने जस्ता आदर्श नेतृत्वकर्ताको हो। मिडियाले यति नराम्रो सङ चरित्रा हत्या गरेको थियो यो मान्छेको जे होस जनताले बल्ल चिन्न थालेछ्न।",1
697,Op mero vai,1
698,Part 2,1
699,Agent of CIA in madhesh..nothing else.,1
700,तर support गरे जस्तै देखियो,1
701,"CK ko Raut ko yo bastabikta janata le thaha paunu jaruri thiyo.He is the revolutionary, nt a terriorist. Madhesi leader vanna sath Naak khumchyaune hami pahadi ko alikati vaye ni aakha khulne vo !!",1
702,तिम्रो पूरा नाम जान्न मन लागेओ,1
703,"India ko agenda harulai
Nepali ho vannu swaudaina
Hami lai Pani tha inar ko main reason",1
704,"#agree with you 
Hindi ma vasan .... ani des prem sayed thik hoin ki ???? (Katai ximeki ko chal po ki)
Bived ......ekdam galat ahile ni yestai xa yeska lagi pahal garna parcha.
Ck raut le ..... garna khojeko lai justify garna mildain ..... because kei swarthi le garda kasari Bangladesh kasari pakistaan banyo .... kehi swarthi ko bichar le ????
Tara pidit janta .....  pida sahane hami #NEPALI",1
705,India lai give deko josto hundho aile ,1
706,Dhilo chado tukrauyxan chinta nagar vai....,1
707,Pahadi haru lay madeshi harulai dhoti i.dian vanxan ani identity crisis vaihalxa ni.,1
708,,1
709,waw,1
710,"Yedi congress le ck raut ji lai desh dhrohi vanxa vane
  MCC pass garni bela ma chai prem kata gayeko thiyo",1
711,Nepal madesh hoina Nepal nepal hunu parcha kina ki madesh ma ek due jana pade lhekhe vayra k garnu aaru sab ladagu danga gharne haru mattra xan,1
712,New camera?,1
713,Madheshi ra madhesh lai ahile pani dosharo darja ko nagarika ra upanibesh manachana... Ra yeshi sanskar chali rakheyo vane.. Feri naya ck raut aune xa. Madheshi haru pani nepali nai ho vane satya kahile mane ta?,1
714,"Ok here is my question, is it ok to ask for Hyderabad as separate nation, is it ok to ask for Xining as eastern Turkmenistan, is it ok to ask for limbu rajya and after doing all those things, to come back in mainstream politics and say I left that separatist position after so many years? Exercising freedom on politics or speech is legit till certain boundary remains withhold, in my opinion. I think your headlines for this content is misleading, it should be ""why Nepal is getting powerless day by day""?",1
715,12:16 the man speaking is the owner of the burning truck. He had nothing to do with CK or Politics. He was working to feed his family. I don't know how can a man fighting for His identity and his people's identity burn the medium of food of another from his own place but of different skin colour. By the way I am from the same place and of different colour. Thank you.,1
716,Did he talk mithali or Hindi ?,1
717,Ck rawat r rbi lamixane america return vyer yekai patak Nepali polticalma udaye ......,1
718,India is facing backwardness beacause of bihar and up same is happening in nepal,1
719,Hardai chor jastai xa ta ck raut,1
720,"Kurukshetra ko ""YAKKU"" Jasto dekhinu hunxa tA",1
721,"Suru ma CK Raut boleko bela background sound thulo vayo , Suneana",1
722,You can never hate this man️️ unless you are f**** racist,1
723,If  madesh destroy entire Nepal will face trouble,1
724,अलि छुटाउनुभो सर राम मनोहर यादवको हत्या भए पछि छ महिना सम्म लामास देको थिएन l,1
725,जस्ले एक गिलास रक्सी को पैसा तिरिदिन्छ उहीँ नायक ,1
726,"Sayau thunga ful ka hami, eutai mala Nepali..",1
727,Duryodhan le mahabharat ma gare jaso na garam hami sabai aauti hau as a human being,1
728,Tara maileta naramro dherai sunekoxu c.k Raut ko barima?,1
729,"80% Indian hun yeni madhesi haru 
Yeni haru ko india ma pani nagrita hunxa  Nepal ma pani...",1
730,Why do I feel this Video is Little Biased ...Any sort of Seperation or Division is not a Way to go ...if that happens then it leads to Total Chaos...Leading Country into a total Mess ..,1
731,के यो मान्छे सही छ?????,1
732,nepalclai pani germany ko nazi jasto banuna paryo,1
733,new country ?,1
734,#include<awesome.h>,1
735,Ravi lamichhane & CK both will show their true colours in near future .Nodoubt they're foreign agants deployed to disintegrate Nepal in terms of USA & India .,1
736,He is antinational. Take it to the bank,1
737,"Pahadi xetra ko manxe le terai ko neta lai sadhai naramro najar le herxan, CK raut, Resham Chaudhary bastab ma vanne ho vane nepal ko pahadi neta vanda ultra nationalist hun, aafno right ko lagi ladne bela jail janu parne!!",1
738,Yes don't discriminate madhesi and pahadi,1
739,I am against discrimination but with open border there are more immigrants from Bihar and UP .,1
740,आज पनी हम्रो देश मा हामी मधेशी संग discrimination भई रहेको छ न हामी संग रामरो शिक्षा छ न रामरो स्वस्थ न रामरो डेवलपमेट न रोजगार न ठूल ठुला पद सबै भन्दा द्रोपआउट मधेश मा गरूबी मधेश मा बेरोज़गारी मधेश मा अनी हामी आफ़नै देश मा इण्डियन,1
741,"Bro! You should remove background music.
its annoying..",1
742,Gyani kura.shikchit kura.,1
743,Electronics engineer,1
744,Indian hola ck raut,1
745,Thank you should be given to kp oli for bringing ck rawat to mainstream politics but this channel will never speak good about olia,1
746,Hrithik Kanda ma Nepali Kati murkha cha tei bela taha bhako ho kag le Kan lagyo jastai ,1
747,C.K. Raut ko chamcha po hoki kya ho yo jatha... Dear people never ever get manipulated by any news.,1
748,Resham Chaudhary  ko ni banaunu paryo,1
749,,1
750,"Ani desh tukryaerai problem solve hunthyo ta? Aru campaign garna sakthena? Testo intelligent manxe le  aru way apnaunu parthyo,,,",1
751,Yo ta kasto Kura ho terai KO Vanda Badi hepeko ko ta sudhra (Damai Kami) xan bholi uniharu vanlan hami sabai milera euta specific part Lai xutai banauna parxa desh Lai Ka badne underdeveloped countries xa  yrr yo ta common ho ta usle terai Lai xutai banaya Pani uniharilai bolauna tei vanera ho 2. 3 ta generation paxi yo milxa Vanne hope garne basne ho,1
752,#Iamsorrymadhesi,1
753,Madesh li xutauda hunxa ...kina ki nepali ly madesh li nepali ho vanny najar ly herdaina,1
754,पहिले देशद्रोही लाग्ने सिके रावत अहिले आएर असाध्यै मन पर्छन् किनकि  सिके सत्ताको लागि नभई साच्चिकै  ऐजेण्डा स्थापित गर्न लागेका रहेछन् भन्ने प्रमाणित  गरेका छन्।,1
755,Aru sab kura ck raut ko point of view bata bujhiyo . Tara yo political career ko start ma ra arrest huda kheri hindi ma chai kina boleko ho. Yedi madhes basi nai ho vaney aafno madhes ko native language chai kina bolena. Yo kura bata k bujhna sakinxa aafai bujhnus .,1
756,"Who was reason behind abolishing Sati pratha???
Chandra Shamsher or Yogmaya Neupane
If you are true researcher research about who stop sati pratha.

1. Is removing Sati pratha was the factor brought by Chandra Shamsher or was forced to do after it come to durbar by various pressure??

2. Was Yogmaya Anasan is reason behind removing Sati pratha???

3. The one who killed his own brother and make his sister in law widow ,does that man has emotion on ordinary women problem???

4. The cruel primeminister who vanished Dev Shamsher one who want public betterment and was the part of the team that killed Ranodip Singh can have this perception to abolish Sati Pratha???

Who removed Sati pratha???",1
757,Phaila Nepal phire aru state haru,1
758,"Muji bown haru Kai vo vane vale, dhoti madise Ra khate vanera vanxan baru beglai desh banako vaye atmasamman Ka sath Bachna painthiyo.",1
759,Malai mero aagadj kasaile madesi Vanda chasakka maan dukcha pahila Pani ra aahile Pani .!!!,1
760,"Dai sakasama
Xito video halnuna",1
761,Why he talk in Hindi,1
762,गलत को सुरुवात हाम्रो इतिहास का किताब मा मधेस लाई छुट्याउँदा नै सुरु भयो।,1
763,"Exaggeration. Unnecessarily presented.   Prachanda killed 18,000 And more nepali youth but CK raut is not killing any nepali.",1
764,"खास कुरा के हो भने नेपाल मा नेवार तामाङ राई लिम्बु थारू हरूको केहि हैसियत छैन यो देश मा ।
मधेसी हरू बारम्बार संघ र प्रदेश को मन्त्रि प्रदेश को मुख्यमन्त्री बनेका छन । 
जबकी नेपाल को पहिलो राष्ट्रपति नै रामबरण यादब भरतिय मुल को ब्यक्ति हो ।
नेपाल फिजिभन्दा अगिनै फिजि भाको देश हो । अस्तिको माअोबादिको CCTV चोर मन्त्रि
कर छल्ने माडवारिहरू
बायुसेवा
अयलनिजम
पुलिस
आर्मी
यातायात 
सबै सरकारि गैरसरकारि कलेज ईस्कुलहरू 
सबै सबै ठउँमा मधेशी र बाहुन हरूको कब्जा छ ।
म गाको छु तराईतिर र जनकपुर मा बिहरी हरूले कब्जा गरिसके मलाईत म ईन्डिया मा पुगेको जस्तो लाग्यो ।
,।।।।।।।।।।।।।।।।।।।।,,
,Plz नेपाल लाई बचाै ।
देश लाई देश नमान्ने जतिपदहरू दिएपनि नपुग्ने , 
"" मधेसी भनेर हेपे भन्ने भेदभब भयो भनेर‌भिक्टम कर्ड खेल्ने  ""
जमकि भेदभाब त मुलबासी नेपली हरूसंग भएको छ ।",1
765,"J vaye ni 8 fail neta ..tauko ko mol tokne re.. dhyan maa basda sutne ra jeu kanyaune   vanda ta ramrai xa ... CK , Lamichhane , ra Balen yogya xan ..ra thumbnail maa chai personal opinion jhalkaune kosis vako xa",1
766,"Madesh has been always a playground for dirty politics throughout the nepalese poltics timeline. High illiteracy rate, easy to be manipulated, poor governance and last but not the least easy access from india are few weak links that so called puppet leaders expoits for their advantage.
If CK raut has a vision for prosperous madesh then its good for overall nepal. Regardless, indian politics influence; the only thing now people can do is wait watch his moves to prove himself as a peoples leader or again yet another puppet with degree.
At the end, we cannot deny the fact that    Nepalese politics are higly influenced by our neighbours.",1
767,Very very nice bro jay madhesh and jay maithila,1
768,CK raut Galat chhain madheshi ko madhesh ho,1
769,Jasle j vane pani terai baasi madhesi lai herna saath hepne dhoti vanne gaali garne kaile xodine ra xutne xaina. Hami nepali hau vanxau tara hamilai madhesi dhoti ko sthan dine garinxa ekpatak vaye pani koi ta vani deyos tmeharu madhesi dhoti hainau baru euta aingo Nepal ko nepali janta hau.,1
770,NO respect for this guy.  I agree there is discrimination against Madhesi people but this guy wanted to break away from Nepal.,1
771,But why is he speaking Hindi though?,1
772,Ani aaile hamiley yeslai hero vandai garda key decade paxi yeni haru ley indian ko boli bolxan,1
773,Nepal should be spereted from Madesh,1
774,…….,1
775,Fake aadarsha dekha YouTube ma last ma nepal khulita India ley lagdinxa Ani taha pauxas,1
776,Ma pani tarai basi nai ho madesh but hami nepali madesh birodi hoina. Eti ho India birodhi chai ho.border michne kina,1
777,Je jasto bhaye pani tini haru bhaneko indian nai hun..,1
778,Dammi,1
779,factos,1
780,Jai madesh,1
781,Jai madesh,1
