,comments,sentiments
424,"क्षमतावान ,सिपयुक्त,शिक्षित,स्वस्थ नागरिक भएको देश मात्रै दिर्घकाल सम्म सुन्दर शान्त र विकसित देश बन्छ।त्यसैले प्राइभेट र सरकारले छाेटाे समयकाे नाफालाइ मात्रै नहेरि  धनी गरिब सबै जनतालाई  ब्यबहारिक शिक्षा राज्यद्वारा निःशुुल्क प्रधान गर्नुपर्छ ।यस्ले मात्रै उत्पादनशिल नागरिक बन्नेछन् ।सबैको ध्यानाकर्षण हास ।️️",1
425,Please create video on CHARLES SOPRAJ,1
426,Please do research about illegal online international affiliated gambling business running over Nepal,1
427,This is also problem in india,1
428,NATIONALIZE ALL PRIVATE SCHOOLS!,1
429,If there is good school then your child should be free from mental toucher because in low quality there is abuse emotional and physical. Even parents can put their children in government school half of the private school fee they paid to private teachers for tuition. But in government school there lots of abuse even some private schools also have these problems but compare to government it less. For safety of children also parents choose private schools.,1
430,Geretar nepal ko barema ni video banaunu na sir ki sir hjr lai yasko barema thaaha xain ra,1
431,Need video for poor conditions about terai,1
432,"Government need to intervene slowly and gradually. Rightly said, parents lacks the trust in government schools and their teaching methodology, the passing rate shows it all. On the contrast, Government schools and colleges in abroad are highly valued and sought for. Students feels lucky to enroll in government institution which is completely opposite to the case of Nepal. Therefore, MOE and GON should formulate proper policies and action plans. Budget should be allocated to build educational infrastructure and quality education. Government institution should gain trust from society gradually. They should improve their passing rates. Private schools are looting form the general public in the name of edcation, when shall the Government intervene?",1
433,Bro u should expose youtuber who promote online gambling like 1xbet,1
434,My fee for 3 moth of class 10 has come 35 k,1
435,Sad reality,1
436,Keep it up bro i am your regular riewer,1
437,"How many of you know issues of Collage of 
NPI, CMC and CMS",1
438,,1
439,यो सबैको कारण सरकार नै त हो हो प्राइभेट स्कुलहरुले bussiness जसरी चलाको त छ तर सरकारी स्कुल हरु मा त पैसा सरकारले होलानी लगानी गर्नु अभ सरकार ले नै शिक्षा जस्तो कुरा मा लगानी न गर्दे पछि सरकारी स्कूल हरु कसरी गतिलो dhangha मा चल्छ त सरकार ले नै प्राइभेट स्कूल बाट फाइदा आउँछ भनेर सरकारी स्कूल लाई भन्दा धेरै प्राइभेट स्कूल लाई फोकोस् गर्छ अनि कता बाट हुन्छ त,1
440,"As per the Babasaheb Ambedkar once said … privatization of education of very bad for the nation....as per my thought education should be free of cost where poor and rich children can study well and properly …..and why can't gov school can be at the level of private school.... the reason I am saying that school should be free of cost because the development of country begins by knowledging  the children of nation  …and for the proof India's New Delhi have proven this where we can see there in gov school education is free of cost  and with quality in teaching and practical knowledge ..if you don't believe you can research not only india many more country have free education , schooling system …and they are not developed soo education is free but they made education free that's why they are developed",1
441,Nepal ko education system  ra other country ko  system compare garnuna,1
442,"Nepal education system be like
Sirle padauchha student le sunccha homework dinchha kosaile garchha kosaile gardaina",1
443,Good video,1
444,please expose ctevt .this institute is playing with students life,1
445,Education is business,1
446,How can i contact to you sir??,1
447,You are right,1
448,Nice bro,1
449,Euta pre nursery class koh monthly free 8 thousand xa bhani 1 yr ma 96thousand xa…. Sarkar le kei kadam uthauna parxa.,1
450,,1
451,Politics le education rule nagarne ho vane matra kei ramro hola ki. Kathmandu ma balen dai le kei garnu hunxa ki.,1
452,Ani private school lae centre nai kinxa ta bad dena ta pass rate eveny friend said he copied from first bench to last bench in +2 exam,1
453,Rajesh Khadka owner of gems school is one of the big cartel leader,1
454,Nice Video,1
455,"Ma 8 samma study gareko school ma extra activity 4 Varsha samma extra activity bhaiko thean dur to COVID 
Tara auru kura ma ramro theo. Ma 9 ma gover ment school ko fee 1500 per month privet school ko 8 ko fee 2800 theo",1
456,"dai tapaile aile j j bhannu bhayo tyo sab ma mah agree garchu tara i bet you tapaile yo sab kura kunai thulo post ko manche ko agadi gayera argue garna saknu hunna . ma 10 ma padhchu, maile recently bhogekai kura ho. i argued with my teacher about yestei things . tara he immediately took me to higher post wala sir. tyaha lagera malai direct tero sir sanga argue garne level chaina . he is way more experienced than you , sir lai taile sikaune kei pani adhikar chaina bhanera direct bhaniyo. i couldnt speak infront of him because he had alot of power . malai discipline ko case ma jpaitei bhanera nikalna ni sakthyo . tyo din mero copy haru ni heriyo ra tesma nanathari usle bhanekai chiz hunu parne re. tyo din malai discipline ko case ,sir sanga mukh mukhei lagne ani nachaine kura bolne ko case ma  fasaiyo ra din bhari class bahira rakhiyo. ani ajha classma nabas talai ma chahe bhane ghar nai pathaidinchu ani exam matra dina aunu pani bhaniyo . i was surrounded by everything. ma tyo bela bolna sakina . ajha sir lai explain garna khojdaa malai chup bhandei nanathari logic lagaudei bolna diyenan. i dont want to  reveal the school name , tara hope so yo sab power misuse garne manche haru mathi action liyos. aru kehi ma aawaj uthauna jada ultei afeilai problem ma ni pardinchan. yesta aru dherai ghatna chan hamrei school ma ghateko tara bhanna ta mildeina public ma.",1
457,Hospitals are also the same.,1
458,"Dai I was Ur well wisher but stop copying topics and contact from Indian YouTuber  
Wish a advanced congratulations for 150k",1
459,"I'm from tech background and online coding class like codingal for kids just seems scam to me.

Anyway great video (I'm in the middle of video).",1
460,"Are you influenced by Dhruv Rathee??
Feels so good to hear about Nepali news",1
461,ma parent vaye vane i will homeschool my kids,1
462,Now about A division league  club their  owner and  earnings ️,1
463,Black money  lai white ma lyaune process for example kmc ullens,1
464,Mah class nursery Dekhi class 7 samma Nepal ko euta thulo school ani expensive school ma padhthe Tara tyati bela Mero padhai ramro thiyena Tara class 7 ma mah Nepal ko sano school jun ma fee ni thorai thiyo ra aafnai building ni thena school bus ni thena tyata gayesi Mero padhai ekdam ramro bhayo ani yesle maila realize gare ki school thulo bhayera kei hudaina. Tyata ko padhne batawaran ramro hunu parxa ani tyata sab jana friendly thiyo .,1
465,"Good material, but the ad about mentor lab just made the video about the topic you picked nonsense ",1
466,Serious issue,1
467,Education ani healt free hunu prxa taspxi bla nepal ramro hunxa,1
468,my school open house is no more,1
469,"idk if this is new tara yo covid period ma maile join gareko college ma padhai vako vanda 3 months badhi ko fee leko thyo, 1 year ko fee tirna parxa vandai. 3 months extra garera nikkai paisa waste vako feel vayo.",1
470,,1
471,One of the cartel is Gems School dhapakhel lalitpur,1
472,"Nepal ma Maina ko 30k slary kamauna lai 20barsa maina ko 30k kharcha garnu? 

This is the best topic you have pick up.",1
473,NCCS ma ramrai xa monthly with transportation 20000 monthly,1
474,️️,1
475,Some of the government school is also best,1
476,I think government should invest in education field not some politicians or person,1
477,"Please correct your research. As far as I know, Anandakuti Vidyapeeth was the first boarding school in Nepal.",1
478,"Maile class 10 ma monthly 1k ma padheko monthly in 2065 B.S tira.
Gau ma padheko",1
479,My school name is Prithivi Secondary School. It is the best school in nuwakot. Everybody one their child to read in this school.,1
480,,1
481,Just wow,1
482,,1
483,Lets support new change #public education,1
484,"You know what is best investment? School, Bank, Hospital and pharmaceutical industry.",1
485,Ma government  clz ma Pada xu ani afa principal sir li soda hamro biology sir Kal aunu hunx ani sir la vanu hunx 12 ma aunu hunx,1
486,सरकारी स्कुल मा आफ्नो बच्चा पढाउँदा parents हरू छोड्न ने नजाने आफ्नो बच्चा को पढाई कस्तो छ सोध्न ने नजाने गर्नु हुन्छ। अनि प्राइभेट बोर्डिङ मा भर्ना गर्नु भयो भने daily पुर्याउन जाने पढाई सोध्न गर्नु हुन्छ यो नी एउटा प्रमुख reason ho बोर्डिङ को पढाई राम्रो हुनु हो । Parents हरू ले careless गर्नु भएन आफ्नो बच्चा लाई सरकारी स्कूल मा भर्ना garepoxe अने बल्ल सरकारी स्कूल नी राम्रो हुन्छ ️,1
487, sad  really,1
488,️,1
489,"Education will never be affordable in Nepal. Politicians own expensive schools and colleges. They are the best way to convert black money to white. Schools, Hospitals are necessity and politicians know how to use them in their favor. 
90% of teachers in government schools are shit.talab paki halxa, esso 1 period tuition padayo 20-30k aai halxa ananda.  Katai job na paye paxi teacher banxu vanxan manxe haru. Job permanent hunxa, naramro padaye ni kasaile nikalna sakdaina, ani students haruu ni boldainan. 

jaba samma hamro politicians haruu le Nepal world ko one of the best desh banauxau hamle vanera kam gardainan taba samma kei huney wala xaina jasto lagxa malai chai. Afno rw afno ori pari ka manxe ko ramro garxan tetti ho.",1
490,नेपाल आयल निगमको बारेमा एउटा भिडियो पिलिज,1
491,"uniglobe college charge 2 lakh 53 thousand for grade 11,even iam giving 2 lakh 10 thousand",1
492,Maile asti gareko ko guess Comment sahi raixa ,1
493,धन्यवाद,1
494,"Its true,",1
495,Corrupt country ma kehi change audaina . Hamro culture bhane kai corruption ho.,1
496,"So kun kun school le yesto mahango fee liyeko cha, tesko Pani alik naam sahit info Dina miladina ra",1
497,Home schooling is best.,1
498,"Overall, the content and research are good. 
तर, कुनै मानिसले निजि विद्यालय खोल्न सहर नरोजेर गाउँ किन रोज्यो  होला  ? उसको नियत के हुन सक्छ ? गाऊमा स्कुल खोल्दा फाइदा हुन्छ त ? यसमा मनन गर्न जरुरि छ।",1
499,Nepali Dhruv rathee ️,1
500,Thanks,1
501,Dhruv rathee of Nepal️,1
502,Ahile ta government school le nai English medium ko naam ma private school jattikai fee lidaichhan. Eutai area ma euta group  building ma padchhan vane Nepali medium kaa haru roofless room maa. Yo barema ni kura garnu paryo.,1
503,How much money charge from mentor lab,1
504,date use garda chai AD ho ki BS vanera mention gare bujhna sajilo hunthyo,1
505,Especially Ktm,1
506,Yesto kurama regulation khai? Dhanna haami 6k Mai padhera vyaiyo.,1
507,Jay hose hamro desh nepal Ani maro desh hakna neta ra hami nepali haru,1
508,Dai mero college ma absent vako 200 rupay linxa. Please help!,1
509,gay dai tapai pani private School And college padnu vako.history kholdim gay dai,1
510,"Politics bigriye paxi desh ko kunai pani sector banne kura ta hudaina nai. Hamro desh maa education system nai vadragol vaisake paxi tyo system bata niskiyeko product kasto hola vanne bujhna gaaro xaina. Future dark ta xadai xa, desh failure tira jaane sure jastai . 

Desh maa true leadership ko kami ta hoina tara tyo team lai support garne haru ko kami hunu nai durvaagya ho... Jaruri xa sabai jaagaruk vayera sahi kura ko thalani garnu, tara hamro jasto desh yo sajilo kura vane hoina. Feri asambhav vane hoina hai....",1
511,online shoping ko exposed video banau nu na,1
512,University haru ko halat ni testai xa,1
513,I study in government school but they a going out of limitations. Buy this T shirt this track I'd card and other stuff. We can afford it but it's just waste of money.,1
514,I don't know if anyone noticed. Hajur le background ma Jonny Harris ko sound chalaunu vako. Is it okay? Like copyright or yantyan.,1
515,Dami Dami,1
516,About teachers salary.,1
517,Good,1
518,"I run a private school and yes, this is a rip off but what are you going to do when the people feel that when they pay more money, they get more quality. We have tried to explain the people but they are delusional.",1
519,Boycott these schools,1
520,Private schools is the major reason for decreasing population growth rate. Make a video on aging population of Nepal.,1
521,  ,1
522,Maile sarkaari school maa padhera 2004 maa first division ma pass gareko,1
523,Sarkari school ma innovation hudai hunna kinaki hamro desh ma development vanekai infrastructure banauni matra ho Aru Kura ma Sarkari school kailai agi badexaina Tara private school ma gayera hera Tyako system Kati Ramri banaiyeko hunxa. Private school ma projector ko demand badyo vane Tya use hune paisa tai projector ma matra kharcha hunxa Tara Sarkari ko ma ta kurai Nagarau kharcha double vayera aauxa corruption le Garda. Fee ta tyo Sarkari school le Ni linxa Jana Ki tini Haruko salary sarkarle nai Dini ho. Discrimination ko ta kurai Nagaram. Nepali medium ra English medium ma katiko farak hunxa aafnai akha le here hunxa. Aauta garib le pani Kati bechera vayepani aafno xora Lai Sarkari ma rakhna khojdaina yedi tesle aafno xora Lai thulo manche gayeko dekhna chahanxa vane. Maile dekhisake Sarkari school ko halat. Jindagi ma yo Sarkar Lai kailai patauni xaina,1
524,"Private school lai gali gardai, bichma online platform recommend garera paisa goji ma tani halches ta",1
525,college padhna ta loan nei linu parxa . college ko ni video  banaunu,1
526,kun kun school ko ho ra bro yeti mahango bill ,1
527,Bro includes paid promotion halna birse jasto cha,1
528,Wow. Dami,1
529,#getpoliticsoutofeducation,1
530,Ma ni private mai padeko ho ..class 10 ma 5000 vanda badi kahile tiriyena,1
531,Solution ko video ni banuna,1
532,And teachers are paid peanuts...,1
533,share garau guys,1
534,Yo ta k hi hoena JEMS school ma 60 - 70  thousand cha pre primary ko,1
535,Subscribe garata herum private school padne students viewers kati raixan,1
536,Mero class 10 ko fee 1100 thyo yr gaau ma tei ni dherai lauthyo,1
537,"05:34 
it must me 500 in display maybe according to your subtitle",1
538,nepali jonny harris!!,1
539,bro why are your videos 720p,1
540,Can anyone tell me can beating students allow by the government,1
541,"Jhan Mero college ko heryo vane dhalne raixa 1,24,000one year excluding eca",1
542,Samosa massive cha!!,1
543,Akdam Sahi kura,1
544,School ta aaile business jasto vaxa,1
545,"Sikchhya padera matra mildaina jasto lagyo malie...
mero experience hai",1
546,"Think before you have kids guys.
I know I won't have it.
Who the hell can keep up with these expenses?",1
547,"Topic Nepali bata pani lekhnu na , dherai nepali youtube chalaune le nepali topic ko based ma video herne garnu hunxa",1
548,Mwro scl ko tution fees 1800,1
549,"Nepal ma business garne vanekai education, health, gaas, baas, kapas ma ta ho, Aru k ma business garos ta ? Factory xaina, market xaina.",1
550,i believe you,1
551,"Yo sabai problem ko autai matra uupai ho sarkar le private level lai compet gornu saknu paro tyo ne low rate edu ma private level ko facility , edu ramro school, college top level teachers no ragneeti.private le monthly fee lakh  nai leyos na baal bayena,tara sarkar le tyo lakh fee lai 1000 ma convert gorera sarkari edu lai private edu sanga compit gornu saknu paro.  education lai matra hoina sabai sarkari hospital lai ne private level ko service dina saknu paro.
Tespachi u will c d change and all the parents will prefer to send their children to govt school.
What do u think / can it be done/No",1
552,One day  sin  pull and push in hell  good work  make man fit and happy,1
553,Ani board ko form barda ni derai paisa linxa,1
554,12:50 music name ???,1
555,Esta school haru ko naam openly bhandinus.,1
556,Nepal ma private school mafiya ko haat ma xa,1
557,Arju Radi Jasto le ta chalaune vayepachi private school ani kasari government school improve huncha,1
558,Wow,1
559,Timi school ko kura gardai gara Nepal FATF ko gray list ma aako xa,1
560,Need put in jail to all.,1
561,"All good ! 
But why are you focusing on Geeta ma’am sir ? 
Only person to be in 2 of ur videos,WHY?",1
562,5:29 is there any mistake? Ma tah confuse vaye.,1
563,Dai ekkasi Peachanda PM ksri vo yeuta video...,1
564,,1
565,"Education is business or education. I guess its a job of a businness men who called him self as  a principle  , adminstrative ,vic principle......",1
566,Uffff ,1
567,Guys mero query hai durbar high school maa khass ko konpadna pauni ho??,1
568,majja aayena vai,1
569,Private scul le लूट गरिरहेका छन।।,1
570,,1
571,Bau Aama lai garo vo vanera sake smma picnic haru avoid handeko ta jhan aafno bachha padhaune bela ta ghar jaggai bechdina prxa ki k ho ,1
572,Medical college haruko ni garna paryo,1
573,mexican cartel  haruko bhanda darlagdo byaapaar xa nepal,1
574,Aarju Deuba jasto ko School haru ban garera Government School lai Focus garera bhane kei hune wala chainna,1
575,"Glad, finished the schooling before these cartels began forming. Spending 20- 30,000 in education in 3rd world country like Nepal is foolish. The entire education system of Nepal is questionable.",1
576,SCHOOL KO SIR KO XORA XORI PRIVATE MA PADHXAN PRIVATE SCL KO SIR KO XORA XORI BIDESH MAA,1
577,पढाई त राम्रो थियो but गरिबि भन्ने बिषय कटाउनै सकिएन....,1
578,right,1
579,Osama bin Laden ko bare vedio banam na bro,1
580,bro's nepali coffeezilla,1
581,Dai ko name k hola ...plz ️,1
582,expose ctevt institute,1
583,Hamro yo 11 ra 12 ko lagi 2 lakh tirnu thik hora?,1
584,money killing education,1
585,Maile ta bacchai napaune yesto kharcha garnu bhanda baru retirement ko lagi jogam,1
586,नेपाल भन्ने देश नै खतम बनाए चोर नेताहरु ले,1
587,la yo video halera kei development vayo vane chai vanao hai,1
588,Governmen is sleeping????,1
589,"There is one from government school officer came in our college orientation programs he said that they  are  gratefult to private institutions (colleges,schools)  that they providing quality education to citizens because the government have no  capacity to provide education to all  us but .. do we really  need to be thank full to government ?
 = we don't need to be thankful to private institutions because they taking big amounts of money so they us quality of education and.. to provide quality education to citizens is their work .which they are not doing well .aren't he shamed of saying ?
They wouldn't do their work properly but proud of provide institutions ",1
590,Video kina 720p ma,1
591,Untill I saw the ad ,1
592,"ok so alikati dimag lagam hai
suru suru ma newly established private school ko teacher haru le sarkari schl pass out gareko haina ra?",1
593,500 ho ki 5000 ho??,1
594,Show up garnay lay Marta  sakxa ,1
595,Sabai thaha Chha tara pani maun hunu parne.....yo kasto rahar ki bahhyata....,1
596,नेपालिहरूले अंग्रेजि शिक्षालाई प्राथमिकता दिएर अंग्रेजि नजानेर मेराे प्रगति हुन सकेन आफ्ना छाेराछाेरि काे पनि उस्तै नहाेस भन्ने लधुताभाष छ। सबै बिषयहरू माथिल्लाे तह सम्म यदि नेपालिमा पढाइ हुन्छ भने शहरमा बाेर्डिङ्ग पढ्ने र गाउँमा सरकारि विद्यालय पढ्नेकाे अन्तर हुदैन ।,1
597,Background music aali loud baye jasto layo,1
598,Bro copying Dhrub ,1
599,Kyai sabda na aaena lekhna lai mohla sunda esto vhayo bichara dai la kati garo vhyo hola yo report banauda dai tapai ko yo kam sarahaniya xa.estai dark side haru kholdai janu hola,1
600,"aajha pabson ley fee badauna pressure diney kura ni suneko thiye maile ta!!
source: https://www.youtube.com/watch?v=e6Z00MD6CXE&t=961s",1
601,Cult vaisakyo sab euta️️,1
602,Yo ipo scam ko barema pani video banaunu na. Eutai manxe lai matra parne ho ki kya ho sadhai. Yo ta paisa kamaune scam ho. Per person 20 rupees garera karod karod paisa uthaune. Ki ma eklai lai matra yesto ta hudaina hola.,1
603,Private things keeping privates and no one realize that bheda nepali haru,1
604,background “GRE”,1
605,Haa bhagwan ma afno बच्चा haru li aba नेपाल को privet school ma podhaudina. Maila ne अस्ति dakhi analysis garda thya yo kura haru,1
606,Sab chorr hunn khatey haru....policy update garnu compulsory xa ra strict action jasle badi fee charge garirahekaa xan,1
607,"5:32 , 500 hoki 5000 ho?",1
608,Tapai janakpur bata hunu hunxa ?,1
609,dai kati dheari ad hoo paisa ko naam ma tw tapail le pani ababa ke vaney ... machey ley auta kura focous garirako hunxa ani thakkai tapaiko bhichh ma ad haru.... Learn something from @maheshwari motivational  ..,1
610,Upload ck raut video,1
611,"Yo maobadi le sab bigare... Directly manxe haru ta maare maare, but indirectly tyo vanda ni khattam awastha ma puraye Nepal lai...
Jana yudda gardina le sab gau khali vayo, ani sab manxe city ma aaye
Overcrowded vayera jagga choi nasaknu vayo, school, ani aru services ko price ni aakasiyo....

Aaba ni maobadi lai support garne manxe ki ta kei tha napako gawar hun ki ta deshdrohi nai hun",1
612,Aarju Rana ko ni private school xa jasmaa Prachanda ko nati padhxa. Tesaile ta desh bigaarna palkekaa xan wuni haru. Government school bigrey faida xa wuniharu lai.,1
613,Politics गर्नु राम्रो हो but सास्थय र शिक्षामा चाहिँ हैन,1
614,#nrb,1
615,First mai like,1
616,5:33 is it 500 or 5000 the picture shows 5000 but you said 500,1
617,Checkout Mentorlab Nepal: https://mentorlabnepal.com/,1
618,,1
619,"Sir chain kun school ma padnu bhayo? Sarkari ki Private?
Aaphu padhe ko school le paisa choreko samjhine garnuncha?",1
620,Yasma maila yauta paya hai 5000 ko thau ma 500 bhannu bhako xa 5:31,1
621,cartel lol. paisa hune le tircha le chali rako cha private bhaneko private nai ho their rule. sansar ko junai thau ma ni estai ho. hawa content,1
622,herda kheri sab corruption ko karan le ho,1
623,"Akha kholyo 
Derai kharcha hune thau nai school vaesakyo
Ghokante bidya
Ek sukko kam nalagne
Plus 2 pass bayo kei kam lagena
Berojgar bae ko xa ktm ma ta hami tourist jati kai xau
Ghumante",1
624,anttya ma sab government mai auuxa  xyya,1
625,Yo bich ma advertisement chai kina,1
626,"I Don't agree at all i think that government school are just worse than Private in any country not just Nepal the same issues  are Around the world, private school are better than Public ones in every case even if you account for socioeconomic status bias.

Scientific studies provide proof to mine claim 

Meta analysis 1 

A Meta-Analysis on the Effects and Contributions of Public,
Public Charter, and Religious Schools on Student Outcomes
Abstract: 
An extensive meta-analysis, including 90 studies, was undertaken on the effects of religious private
schools, charter schools, and public schools. The study explores the relationship between each of
these school types and student outcomes. Additional analyses were done to determine the strengths
and weaknesses of these institutions in a broad sense. The results indicate that attending private
religious schools is associated with the highest level of academic achievement among the three
school types, even when sophisticated controls are used to adjust for socioeconomic status. Students
from public charter schools, however, performed no better than their counterparts in other public
schools. Supplementary analyses indicate several ways that educators from religious and public
schools can learn from one another.

Meta analysis 2 

Comparing Public, Private, and Market Schools:
The International Evidence
Abstract: 
Would large-scale, free-market reforms improve educational outcomes for American children? This question cannot be reliably
answered by looking exclusively at domestic evidence, much less
by looking exclusively at existing “school choice” programs.
Though many such programs have been implemented around the
United States, none has created a truly free and competitive education marketplace, being too small, too restriction laden, or both.
To understand how genuine market forces affect school performance, we must cast a wider net, surveying education systems
from all over the globe. The present paper undertakes such a
review, assessing the results of decades of international research
comparing market and government provision of education and
explaining why these international experiences are relevant to the
United States. In more than 150 statistical comparisons covering
eight different educational outcomes, the private sector outperforms the public sector in the overwhelming majority of cases.
Moreover, this margin of superiority is greatest when the freest and
most market-like private schools are compared to the least open
and least competitive government systems (i.e., those resembling
typical U.S. public school systems). Given the breadth, consistency,
relevance, and decisiveness of this body of evidence, the implications for U.S. education policy are significant.

Meta analysis of randomized controlled trials  provide the most reliable evidence on the effectiveness of interventions 

The participant effects of private school vouchers around the
globe: a meta-analytic and systematic review

ABSTRACT
School voucher programs are scholarship initiatives – frequently
government funded or incentivized – that pay for students to
attend private schools of their choice. This study is the first
formal meta-analytic consolidation of the evidence from all
randomized controlled trials (RCTs) evaluating the student-level
math and reading test score effects of school vouchers
internationally. Our search process turned up 9,443 potential
studies, 21 of which were ultimately included. These 21 studies
represent 11 different voucher programs. Utilizing a random
effects and robust variance estimation framework, we find
moderate evidence of positive achievement impacts of private
school vouchers, with substantial effect heterogeneity across
programs and outcome years. Suggestive evidence exists that
voucher interventions may be cost effective even for null
achievement impacts. Future experimental studies of long-term,
scaled up voucher interventions could strengthen our
understanding of achievement impacts.",1
627,Heheh hami Nepali yo planet ma third class public hou. Go disagree with me. But that's the fact. Materialistic chaum hami.,1
628,Yei karan le garda maile school na podeko,1
629,2010 ma 500 or 5000?,1
630,Sai ho,1
631,"Yei vatey haru le garda ho hamro desh paxadi pareko. Bachelors ma ni sarkari clz ho, toilet ramrari maitain hunna.. construction fee, library fee chaine vanda badi... hami padhna aako ho chor haru timiharu ko building thapdina haina khatey ko bacha haru thukka",1
632,Lau Geetanjali school ne parxha ra yesto ma,1
633,सबै ले भ्रम लूट गरे,1
634,"समाजवाद गतिलो भइदिएको भए चीनले १९७५ मा उदार आर्थिक नीति लिनु पर्थ्यो?,भारतले १९९० मा निजीकरण मा जानु पर्थ्यो?, सोभियत संघ (रुस) १६ टुक्रामा विभाजित हुनु पर्थ्यो? दुनिया विकास भएको पूँजीवादले हो, उदार आर्थिक नीतिले हो। त्यसकारण नेपालको संविधानमा समाजवाद शब्द हटाऔं।
S",1
635,7:00 to 7:50,1
636,The bikini killer koni video aauna pareu dai,1
637,Himalayan whitehouse,1
638,BNKS ppl ?,1
639,2:09 samata school ko scl dress,1
640,"Ganatantra haina yo sadyantra ho 
Wake up Nepalese",1
641,Kasaile ta aawaz uthayo. Therai therai dhanyabadh️,1
642,We pay such high fees to create a memory powered zombies children. Only theoretical approach and zero practicals.,1
643,Jey ma pani politics!!!!!,1
644,Gg country jata herey ni politics,1
645,fax,1
646,Yo muji private school haru sab chor haru ho sab scam nai scam ho,1
647,"Eso akha medical sector ma lagaunus.
Doctors, nurse haru sab bidesh bhagirachan....
Nepal ma purai extortion garirachan. Medical mafia le.
Salary chaina... 
Tara feri janta le ultai doctor, nurse chor chan bhanne narrative create bhaeko cha...

Healthcare workers are underpaid, overworked, overstressed.

Yo desh sachhikai dhwasta bhai sakyo

Samajwaad ko khol odera purai shark ra capitalist behaviour cha.....

Asti ta euta dr. Ko death nai bhayo... 
PG training ko naam ma 36 ghanta continuous duty...katai chai 24/7 duty cha...

Ani main kura  eta pani policy makers afai sahuji chan...key areas uha harule nai capture garera rakhnu bha xa... 

Kasari simit barga le government hospital lai dhwasta parirachan...taki private hospital fastaun...",1
648,Nitesh Rajput bata inspired,1
649,Samata Shikshya Niketan is best all over Nepal,1
650,Sarkari school is best.,1
651,aba ravi lamichaane laee ghrxa ki??,1
652,ma bhanda badi mero bau le bujcha english ani bolna pani .. tyo pani goverment school ma padera mero bau 2009 saal ma janmeko raja ko palo ma testo thiyo eduction muji 20000 monthly tira baccha haru bolnai sakdaina saab muji neta haru le bigreko ho yo desh afno baccha laai bidesh patha janata ko bachha geda jasto .....,1
653,"Sab government hoo
Sab narga Janxas jhathaa haru",1
654,Ani bhanchan Dhan bhanda bidya thulo,1
655,Nepal sala Lutera haruko des,1
656,World cup messi for,1
657,Watched the whole video just because of the content of interest. your delivery and language usage are really poor. Learn sth from Dhruv Rathee.,1
658,kasto ho purano book use gana napaune re? alu jasto niyam.,1
659,Capitalism is the best,1
660,Dukha lagcha,1
661,Chor haruu,1
662,Irritating bgm,1
663,Nepali veda ho...ani neta ra thula business man haru veda malik,1
664,"Very shallow analysis, you think you will know which school is better for the kids better than their parents? Parents are the one who have the highest motivation to make their kid educated, not you. There are school which are not expensive ani which are quite affordable and it attracts 1000s of student every year. For example there are parents who removed their kids from private school and sent them to SAMATA school which is literally made of bamboos, because they were able to provide quality education. Private schools are already doing their jobs, they are creating the educated citizens of the country, rather than going after them, why don't you think of better solution to improve the public school? did any parents asked you to make a video complaining about private school? if both parties are happy, why do you care? even if they pay for swimming pools, big buildings. Voli dekhi tmle thulo restaurant banda garnu parcha vanlau, kinaki khana ta vatti ma ne paincha kina restaurant le dherai paisa lina pauchan vanera",1
