,comments,sentiments,clean_comments
318,"First of all...no true 🇳🇵 Nepali will even think of breaking up his Country...Next..Madhesh has been part of Nepal for centuries...one of Nepal's original rulers were madhesis..Gopawansi and others..They ruled for nearly a century..Yes They have been discriminated against in the past and still are but many of their rights are being incorporated in the new Constitution....Just read the Constitution...Now, you have to make me clear What does Madhesh mean to you??..If you mean Madhesh as entire plains...then, there are not just Madhesis (Indian origin Nepalis) but Tharus, Muslims and various other ethnicities...It is not homogenous.....CK raut is a extremist and a separatist...also... reasons 2.

1) Independent Madhesh cannot survive economically
2) There will be no way Madhesh will remain independent...India will annex it..that's why India wants a single Madhesh autonomous state with right to secede...which is unacceptable to Nepalis..

Also...would like to point out there is huge discrimination within Madhesi community...from upper caste Madhesis to dalits and lower class Madhesis...This thing CK Raut doesn't talk about...He doesn't want independent Madhesh..He wants to annex Madhesh to India...",1,first allno true nepali even think break countrynextmadhesh part nepal centuriesone nepal original ruler madhesisgopawansi othersthey rule nearly centuryyes discriminate past still many right incorporate new constitutionjust read constitutionnow make clear madhesh mean youif mean madhesh entire plainsthen madhesis indian origin nepali tharus muslim various ethnicitiesit homogenousck raut extremist separatistalso reason 2 1 independent madhesh cannot survive economically 2 way madhesh remain independentindia annex itthats india want single madhesh autonomous state right secedewhich unacceptable nepalis alsowould like point huge discrimination within madhesi communityfrom upper caste madhesis dalits low class madhesisthis thing ck raut doesnt talk abouthe doesnt want independent madheshhe want annex madhesh india
319,Based on real facts and Unbiased journalism. great,1,base real fact unbiased journalism great
320,Waiting for the day for a madhesi to be a prime minister of Nepal. It's so true that madhesi are very discriminated....,1,wait day madhesi prime minister nepal true madhesi discriminate
321,Make a video on corruption in cricket and sports council...,1,make video corruption cricket sport council
322,Well CK Raut is legend for terai people No one did this much that he did for us he is our inspiration ,1,well ck raut legend terai people one much u inspiration
323,Thankyou so much !!,1,thankyou much
324,Well🇳🇵🇳🇵🇳🇵,1,well
325,He is totally a misrepresented & misinterpreted character who we are just getting to  understand. It's just goes to show how civil legitimate demands are thwarted by those in power & those who are victims are themselves victimized.  He truly deserved the historic win this parliamentary election.,1,totally misrepresent misinterpret character get understand go show civil legitimate demand thwarted power victim victimize truly deserved historic win parliamentary election
326,The discrimination has now reached in blood..... It needs to be dilated now..... We are all Nepali....,1,discrimination reach blood need dilate nepali
327,Thankyou the nepali comment ,1,thankyou nepali comment
328,"police le garda ghaite vaako ho bro.
please search for making video",0,police le garda ghaite vaako ho bro please search make video
329,Appreciate ,1,appreciate
330,Wow yeti details ma history khojne channel nepal ma kamai dekheko xu 10:16 keep it up brother ,1,wow yeti detail history khojne channel nepal kamai dekheko xu 1016 keep brother
331,Rabi Lamichane ra CK Raut ko call sunnus na. Rabi kati mahan ho tha hunxa ,1,rabi lamichane ra ck raut ko call sunnus na rabi kati mahan ho tha hunxa
332,Best one brw keep it up.,1,best one brw keep
333,Great work,1,great work
334,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
335,Can you make video on public transport service in kathmandu and its politics?,0,make video public transport service kathmandu politics
336,But one thing always goes around my head. Prov 2 maa kina hilly ra mountain region parena as each and every province has three regions in them. I think there is dark politics in it. I may be wrong though. Its just a question nothing else,0,one thing always go around head prov 2 maa kina hilly ra mountain region parena every province three region think dark politics may wrong though question nothing else
337,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
338,Jai nepal bro very good video,1,jai nepal bro good video
339,the ray of hope ck raut,1,ray hope ck raut
340,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
341,I still dont trust this guy. Talented but extremely dangerous guy.,1,still dont trust guy talented extremely dangerous guy
342,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
343,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
344,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
345,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
346,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
347,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
348,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
349,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
350,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
351,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
352,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
353,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
354,hands off brother...,1,hand brother
355,wow true leader yar,1,wow true leader yar
356,"Prithiivi naryan lay banayeko yo sundar🇳🇵 desh, yo bihari lay tukrauna khojira xa. ",0,prithiivi naryan lay banayeko yo sundar desh yo bihari lay tukrauna khojira xa
357,"Bro, awsome content",1,bro awsome content
358,Nice explanation great job,1,nice explanation great job
359,Thank you so much for this information,1,thank much information
360,Thank for information brother,1,thank information brother
361,"In the name of identity !!
We cannot allow to give identification to the Indian people",1,name identity cannot allow give identification indian people
362,From today i don't believe this youtuber...,1,today dont believe youtuber
363,I'm proud to be madhesi,1,im proud madhesi
364,it seems he is a nice guy,1,seem nice guy
365,Resham chaudhary ko pani video banaunu na sir,1,resham chaudhary ko pani video banaunu na sir
366,I support you all your video. I am from Burma I am Nepali origin.,0,support video burma nepali origin
367,️️️️great  reporting,1,great reporting
368,"You know I am proud madheshi...
I can rise in my foot",1,know proud madheshi rise foot
369,"Really dissapointed with you on this one brother. Makes me question if this video was made in good faith. Such a rosy and positive framing of CK Raut makes ordinary Nepali feel as if he was done wrong by our governments, and it makes him to be an innocent victim in all this affair. You can not deny that fact that his movement was secessionist, and do you realize what laws around the world do to a leader of such seperatist movement? The most severe punishments are handed out to the guys like Mr CK Raut all over the world. 
Him being highly intelligent has no bearings in this discussion.  Ask yourself this question, does it matter if a gunman trying to shoot you in the head is a noble prize winner in physics? No, right? That gunman is still a gunman and that shot will still kill you, does not matter if it was triggered by the most intelligent person on earth, or by a chowk ko  Rame/Shyame.
Next, if you did not have an angle in making this content, you would have asked yourself this question, even when the charges were so severe, we are talking about a literal seperatist movement leader, why was he repeatedly let out of prison, no matter how many times he may get arrested? Who was that powerful entity that was throwing their weight behind him so that Nepali officials never dared to press any serious charges against him, or even when there were charges,  our judges would acquit him when what he was doing was clearly treason against the country? Why were these foreign NGOs so active to throw their weight behind him? Why would he address the public, not in their mother tongue like Maithili, Bhojpuri, etc. but in hindi? There are literally hundreds of questions you could have(and should have) asked yourself before making this content. If this was due to negligence, then that would be understandable, but if it was intentional, then I don't know how to feel about this/you as a content creater.
Now, me saying all this should not imply that I am in any way against Madeshi Nepali people, or their cause. I would always support their fight for recognition, better opportunities, and dignity among other things. This CK Raut guy is clever. He knows that there is a great resentment in Madhesi Nepali people against the establishment in Kathmandu, he uses that discontentment to further his own notorious aims. He does not have the best interest of ordinary Madhesi Nepali folks in mind, he is just another foreign puppet who would gladly burn his own country and his people if that means he comes out on top in the end. Sadly, he and his backers behind the scene, seem to have succeeded in fooling the general populace.",0,really dissapointed one brother make question video make good faith rosy positive framing ck raut make ordinary nepali feel do wrong government make innocent victim affair deny fact movement secessionist realize law around world leader seperatist movement severe punishment hand guy like mr ck raut world highly intelligent bearing discussion ask question matter gunman try shoot head noble prize winner physic right gunman still gunman shot still kill matter trigger intelligent person earth chowk ko rameshyame next angle making content would ask question even charge severe talk literal seperatist movement leader repeatedly let prison matter many time may get arrest powerful entity throw weight behind nepali official never dare press serious charge even charge judge would acquit clearly treason country foreign ngos active throw weight behind would address public mother tongue like maithili bhojpuri etc hindi literally hundred question could haveand ask make content due negligence would understandable intentional dont know feel thisyou content creater say imply way madeshi nepali people cause would always support fight recognition well opportunity dignity among thing ck raut guy clever know great resentment madhesi nepali people establishment kathmandu us discontentment notorious aim best interest ordinary madhesi nepali folk mind another foreign puppet would gladly burn country people mean come top end sadly backer behind scene seem succeed fool general populace
370,Thank you ,1,thank
371,"Selfless man  A real life super hero ck raut salaute 
Sacrifice those opportunity hats off",1,selfless man real life super hero ck raut salaute sacrifice opportunity hat
372,His way was wrong but the intension was good,1,way wrong intension good
373,wel done boys ...,0,wel do boy
374,So informational. Lovely creation the NEPALI Comment Team,1,informational lovely creation nepali comment team
375,Backoff modi,1,backoff modi
376,Dhurv Rathi of Nepal. Very nice content. I am surprise such contents are made in Nepal. Blue Ocean strategy on way,1,dhurv rathi nepal nice content surprise content make nepal blue ocean strategy way
377,"I really respect this guy , situation testai thiyo ra waha leh gareko Kai galti thena ra xaina ahile j gardai xan tyo ni thik xa .I like this guy .",0,really respect guy situation testai thiyo ra waha leh gareko kai galti thena ra xaina ahile j gardai xan tyo ni thik xa like guy
378,filim ko story jasto xata,1,filim ko story jasto xata
379,Very good speech sir thhanks,1,good speech sir thhanks
380,"Hejo samma yo channel ramro lagthyo aja ayera thik lagna chodyo ck raut ko image clean garna banako jasto matra lagyo video , did ck raut sponsored this video??? Time to unsub",0,hejo samma yo channel ramro lagthyo aja ayera thik lagna chodyo ck raut ko image clean garna banako jasto matra lagyo video ck raut sponsor video time unsub
381,Ck rout is great️,1,ck rout great
382,Nice ,1,nice
383,"Nepal is anti-Madhesh & anti-Madheshi... so there's no question of being anti- national here. If you don't recognize our full rights and representation in this country, then you people have no moral authority to preach us on the nationalism.
Yes, I am telling... We're not nationalist & we'll never be. The country that does not give full rights and representation in every sector for certain class of prople, then that is discrimination. So, you all should not hope that we'll be nationalist; and we're not hoping anything from this country. As simple as that!",0,nepal antimadhesh antimadheshi there question anti national dont recognize full right representation country people moral authority preach u nationalism yes tell nationalist well never country give full right representation every sector certain class prople discrimination hope well nationalist hop anything country simple
384,Very good video.,1,good video
385,your every word is true .,1,every word true
386,Kati paisa payo dipesh bro yo video ko lagi,1,kati paisa payo dipesh bro yo video ko lagi
388,Good leader  ,1,good leader
389,Backoff bihari,1,backoff bihari
390,Please make a video on caste based discrimination in Nepal,0,please make video caste base discrimination nepal
391,Backoff bihari,1,backoff bihari
392,Born from the hatred to love his ones.,1,bear hatred love one
393,"the problem is real especially if you are in kathmandu 
I do have a lots of story but ......",0,problem real especially kathmandu lot story
394,Desh Tukraune Yojana sahi thyo wa thiyena re ???? sidhai khalat bhanna kina nasakeko ? Desh tukranue yojana kaile sahi hunxa ???,0,desh tukraune yojana sahi thyo wa thiyena sidhai khalat bhanna kina nasakeko desh tukranue yojana kaile sahi hunxa
395,Amazing content,1,amazing content
396,"HE IS Real hero of madhesh 
Senior Scientist Dr Ck Raut",1,real hero madhesh senior scientist dr ck raut
397,We still can't believe in him! Let's hope he's not an American agent,1,still cant believe let hope he american agent
398,Truth ,1,truth
399,hello brother plz if possible than make one video for us how to christians come in nepal  ️️🇳🇵 thank you,1,hello brother plz possible make one video u christians come nepal thank
400,Backoffmodi,1,backoffmodi
401,"I'm surprised, misconception about Madhesi is changing now.",1,im surprise misconception madhesi change
402,Muzi khatay,1,muzi khatay
403,CK rout is a good men ! i Like ,1,ck rout good men like
404,Nice video editing keep it up,1,nice video edit keep
405,"O bhai,
Kura ramrari bujhera bolda ramro hunchha.
Discrimination le garda desh tukrauchha
ki
samaanta ko lagi prayash garchha?",0,bhai kura ramrari bujhera bolda ramro hunchha discrimination le garda desh tukrauchha ki samaanta ko lagi prayash garchha
406,khate dhoti,0,khate dhoti
407,Good interpretation...,1,good interpretation
408,what a nice videonepali should learn something from this video and shld change their poor mentality about their nepalipan,1,nice videonepali learn something video shld change poor mentality nepalipan
409,"Emotional nahu mula nepali ho yo madhise haru jati nai ma nepali ho vanxa ni tyasto kehi haina 100 ma 10% hola nepali pan dekhaune natra 80% sab dhoti jastai vayer baseko xa jastai almost madhise haru le nepali songs, films kehi sundaina herdaina YouTube herxa sab hindi natra bhojpuri matra herxa news hindi nai herxa ani mg yasto haru lai nepal ko barema ya India ko barema thaha hunxa? Madhise haru lai nepal ko vanda India ko barema thaha hunxa research garer her maile hawa boleko vane.",0,emotional nahu mula nepali ho yo madhise haru jati nai nepali ho vanxa ni tyasto kehi haina 100 10 hola nepali pan dekhaune natra 80 sab dhoti jastai vayer baseko xa jastai almost madhise haru le nepali song film kehi sundaina herdaina youtube herxa sab hindi natra bhojpuri matra herxa news hindi nai herxa ani mg yasto haru lai nepal ko barema ya india ko barema thaha hunxa madhise haru lai nepal ko vanda india ko barema thaha hunxa research garer maile hawa boleko vane
411,Machiknay khatay,1,machiknay khatay
412,Great!!!,1,great
413,You have done a very surfacial research on him.. I live in terai and I don't see any discrimination...you know madeshis themselves are racist and have a very strong racial hierarchy. They discriminate pahadis more and inside heart they really feel closer to people across the border than the natives castes and people of Nepal...so yes the Inner thought is represented by ck raut so he is very popular... They do want to leave Nepal and build a separate state and I think Nepal government should allow them to leave and not be an obstacle to their agenda...otherwise whole life they will only fight for representation as if people from terai especially saptari siraha and birgunj are not in high position in Nepali companies and government. We can never please them and they will always make issue of representation,1,do surfacial research live terai dont see discriminationyou know madeshis racist strong racial hierarchy discriminate pahadis inside heart really feel close people across border native cast people nepalso yes inner thought represent ck raut popular want leave nepal build separate state think nepal government allow leave obstacle agendaotherwise whole life fight representation people terai especially saptari siraha birgunj high position nepali company government never please always make issue representation
414,Bihari,1,bihari
416,Story inspirational xa Tara Mahesh lai xutaei country banau nu chai good idea hoina baru greater Nepal banau ,0,story inspirational xa tara mahesh lai xutaei country banau nu chai good idea hoina baru great nepal banau
417,Bihari,1,bihari
418,Actually he is doing goodhe is fight for his people,1,actually goodhe fight people
419,Biharilal,1,biharilal
420,Ck raut sir is my inspiration,1,ck raut sir inspiration
421,Lado kha,1,lado kha
422,Dr.ck raut ,1,drck raut
423,This is today's reality.,1,today reality
424,"Dhoti haru hindi bolxa , india gaye ta vaigyo ni",0,dhoti haru hindi bolxa india gaye ta vaigyo ni
425,one of my fav. youtuber and video from today onward,1,one fav youtuber video today onward
426,thankyou for changing my view towards him,1,thankyou change view towards
427,"""Those who don't remembers the history won't have any future""
We can see that due to the societal chaos and discrimination pakistan departed from the India and the Bangladesh from Pakistan... Sometimes it's better to learn from others mistakes. So we must consider the reason behind the departion of our neighbouring countries.. 
And if the people of terai want they can be separated from Nepal and neighbor country India would help coz according to UNO if a particular region of country wants the freedom from their own nation due to such chaos they the neighbor nation might help themm 

That is what happened in Ukraine in 2014 when Russia declared its two states as two different countries. 
Once terai departs from nepal then there won't be any nation named  'NEPAL' in the world..",1,dont remembers history wont future see due societal chaos discrimination pakistan depart india bangladesh pakistan sometimes well learn others mistake must consider reason behind departion neighbour country people terai want separated nepal neighbor country india would help coz accord uno particular region country want freedom nation due chaos neighbor nation might help themm happen ukraine 2014 russia declare two state two different country terai departs nepal wont nation name nepal world
428,nice content dai,1,nice content dai
429,best youtube channel of nepal i love this channel,1,best youtube channel nepal love channel
430,Very good nice presentation,1,good nice presentation
431,Thank you Dipesh.,1,thank dipesh
432,Good ,1,good
434,Yes we all nepali are equal the view from us should be changed .,1,yes nepali equal view u change
435,"Your point of view is respectable .
Madhesi lai nepali banna bhagwan hunu parney ta hoina hola .
I mean to say about Lord Gautam Buddha ",0,point view respectable madhesi lai nepali banna bhagwan hunu parney ta hoina hola mean say lord gautam buddha
436, I am also nepali but I support most of the agenda of ck raut,0,also nepali support agenda ck raut
437,Very good informative,1,good informative
438,Best video on The Nepali Comment channel. Love you CK Raut,1,best video nepali comment channel love ck raut
439,Dr Saab aba social issue lai jati sakdo chado solve garera Hajur ko technical ability and experience le Nepal change garnu paryo,0,dr saab aba social issue lai jati sakdo chado solve garera hajur ko technical ability experience le nepal change garnu paryo
440,Jay Madhesh Jay Nepal 🇳🇵🇳🇵🇳🇵,1,jay madhesh jay nepal
441,"People hated Ck raut but we all so called privileged ""pahadiya"" know how madhesi are treated all over nepal and esp in Kathmandu",0,people hat ck raut call privilege pahadiya know madhesi treat nepal esp kathmandu
442,Nice presentation,1,nice presentation
444,Yesri research video banaunu Daiii channel dheraii agadi badhnexa... Best of luck,1,yesri research video banaunu daiii channel dheraii agadi badhnexa best luck
445,Wow ️️️️,1,wow
446,Ck raut .a true nepali madhesi leader .,1,ck raut true nepali madhesi leader
447,One of the best video of the nepali comment,1,one best video nepali comment
448,Great leader,1,great leader
450,Hait kada yar so inspirational yrr,1,hait kada yar inspirational yrr
451,Border ma indian army lakhetni sabai madeshi daju vai tw hun ️🇳🇵,0,border indian army lakhetni sabai madeshi daju vai tw hun
452,awesome sir,1,awesome sir
453,we all are nepalese,1,nepalese
454,I repeat kahile ni hudaina:  those who have power always want to rule.,0,repeat kahile ni hudaina power always want rule
455,Ck raut is a great person.,1,ck raut great person
456,Interesting Facts !,1,interesting fact
457,He is great person,1,great person
458,"Thanku sir,,,love u",1,thanku sirlove u
459,wow the much needed one,1,wow much need one
460,Bro he is legend,1,bro legend
461,Absolutely right,1,absolutely right
462,That's the time of CK.RAUT,1,thats time ckraut
464,love you ब्रो️️🇳🇵🇳🇵,1,love
465,Antim sabda le Mann xoyo.. keep up the good work,1,antim sabda le mann xoyo keep good work
466,Regular viewr Brother  ,1,regular viewr brother
468,"Hope Dr. CK rout 
Will not become blind by the power",1,hope dr ck rout become blind power
469,"very interesting, ck is hiro of madhesh.",1,interest ck hiro madhesh
471,Tarai ko manche haru ley dherai nai maya garxan aafno desh nepal lai ️maile hamro class ma dekhya ko chu tyo maya ️,0,tarai ko manche haru ley dherai nai maya garxan aafno desh nepal lai maile hamro class dekhya ko chu tyo maya
473,After this video I changed my perception to CK raut,1,video change perception ck raut
474,"Daju please
One video about Nepal ma bhayeko Rice mill kand.
Lots of love from Arghakhanchi ",0,daju please one video nepal bhayeko rice mill kand lot love arghakhanchi
475,Good work,1,good work
476,Sir Global Oriens Nepal ko baarema video banaununa. Plz,1,sir global oriens nepal ko baarema video banaununa plz
477,he is a national hero,1,national hero
479,Being Nepali n love towards my country Nepal 🇳🇵 what if he make separate Terai thn its like India n Pakistan ,1,nepali n love towards country nepal make separate terai thn like india n pakistan
480,"Dai mero dristikon toward ck raut changed after this sai hooo,,, Kuea bujna pako ma khuc lagyo thankyou ️️",1,dai mero dristikon toward ck raut change sai hooo kuea bujna pako khuc lagyo thankyou
481,100%True,1,100true
484,"You have a very real & a valid conclusion.
WE ARE ALL NEPALESE.",1,real valid conclusion nepalese
485,madhesh lai Arko desh banauna parxa kina Ki Kathmandu ma basne hamro daju Bhai ani Gali garne lai sajilo hunxa,0,madhesh lai arko desh banauna parxa kina ki kathmandu basne hamro daju bhai ani gali garne lai sajilo hunxa
486,Bro ko channel babbal xa. Topics and tyo topics lai express garne tarika jhan dammi.,1,bro ko channel babbal xa topic tyo topic lai express garne tarika jhan dammi
488,Good person,1,good person
489,Dhurmus suntali cricket stadium ko topic ma pani banaunu na bro ! what actually happened  ?? Humble request !,0,dhurmus suntali cricket stadium ko topic pani banaunu na bro actually happen humble request
490,proud ck raut g,1,proud ck raut g
491,Still there is much discrimination in many parts of the country including kathmandu,0,still much discrimination many part country include kathmandu
492,Conflict is necessary for change.,1,conflict necessary change
493,amazing,1,amaze
494,Now I know who is CK raut,1,know ck raut
495,thanks for this video balla CK le ni Nepal ra terai ma kei garxan hai vanne hope lagyo,1,thanks video balla ck le ni nepal ra terai kei garxan hai vanne hope lagyo
496,Thank you,1,thank
497,pls make detailed video on netra bikram chand 'biplab',1,pls make detailed video netra bikram chand biplab
498,Informative video,1,informative video
499,"हो। हाम्रो सोच साच्चै नै तुच्छ नै हो। मधेसी नागरिक जो भारतीय SSB को थिचोमिचो र अतिक्रमण विरुद्ध जंगे पिलर जसरी खडा थियो र खडा छ, ती हाम्रा लागी पराई भए , उता पारी पट्टिका भए र जो दार्जिलिंग सिक्किमका गोरा  छालाका भारतीय हाम्रा लागी प्यारा र आफ्ना भए।  अब पनि यो विभेद रहिराखे , आफ्नै देशमा पराई हुनु परे, यहा अनागरिकको अवश्य ताती बढ्नेछ। डा. सि के राउत ले जुन माग उठाउनु भयो, त्यो हामी सबै नेपालीको लागी, अब त एक नजरमा नै आफ्नो ठानीदेउ भन्ने भावनाको खोजी हो। अब चाहि देशले पनि राहतको सास फेर्ला र हामी जनताहरुले पनि आफुमा रहेका कमजोरीहरूको र गलतीहरुको महसुस गरौला। डा. सि के राउत सरले छिट्टै नै कुनै मन्रालय सम्हालेको देख्न पाईयोस।",0,ssb
500,brother dark reality of 1xbet vs nepalese youtuber bare video banaunu paryo,1,brother dark reality 1xbet v nepalese youtuber bare video banaunu paryo
501,He should remember he got opportunity in Nepal.,1,remember get opportunity nepal
502,"Bro really appreciate to your research
Mo Darjeeling ko lai ta kasto vayo vaney pachi madeshi haru lai kasto vayo hola yarr",0,bro really appreciate research mo darjeeling ko lai ta kasto vayo vaney pachi madeshi haru lai kasto vayo hola yarr
503,"Overpopulation ko solution murder ho vannu raa 

Ck raut ko magg sai theo vannu yeutai ho 


Yes descrimination xaa its fault of each and every one of us 
But k sabbai pahadi lea madheasi lai hate garxan raa ?? 
K madesh lai aalag desh banaunu parxa raa ?? 

Yes madheasi pahadi raa himali sabai lai yeakai jastai feel garauna sarkar lea pahal garanu parxa 

I love my madhesi brother's ",0,overpopulation ko solution murder ho vannu raa ck raut ko magg sai theo vannu yeutai ho yes descrimination xaa fault every one u k sabbai pahadi lea madheasi lai hate garxan raa k madesh lai aalag desh banaunu parxa raa yes madheasi pahadi raa himali sabai lai yeakai jastai feel garauna sarkar lea pahal garanu parxa love madhesi brother
504,Next video on Nepal FATF grey list..... I thik we all should knw hw our politicians(so called ) is ignoring such serious matter.,1,next video nepal fatf grey list thik knw hw politiciansso call ignore serious matter
505,Raise for madhesh ..love for madhesh and love for nepal ️,1,raise madhesh love madhesh love nepal
506,Impartial video on gaur massacre ,0,impartial video gaur massacre
507,Thank you,1,thank
508,You should make a video on Resham Chaudhary. He was a great politician .,1,make video resham chaudhary great politician
509,"May be people’s were fed up of what’s happening on Terai and country.
And people were educated enough and demanded for a change  and that’s what happened in all over country.
Education matters",1,may people s feed what s happen terai country people educate enough demanded change that s happen country education matter
510,12:16 Damm! Didn't knew this truck event was related to the protest shown in this video.,1,1216 damm didnt know truck event relate protest show video
511,PLEASE MAKE VIDEO  ABOUT RABI LAMICHHANE ️,1,please make video rabi lamichhane
512,In 2015 my mom is police and ck raut ko aandolan thyo mah teti bela 3 mah pardthye 6 month school xuti vah thyo beacause of ck raut aandolan,0,2015 mom police ck raut ko aandolan thyo mah teti bela 3 mah pardthye 6 month school xuti vah thyo beacause ck raut aandolan
513,Dr. CK Raut i hope you are different person from other politicien Jay NEPAL,1,dr ck raut hope different person politicien jay nepal
514,"Love you so much from madesh....,",1,love much madesh
515,Thanks for supporting madeshi,1,thanks support madeshi
516,Love you broo,1,love broo
517,nepali lee Darjeeling sikkim ko neplai lai chincha tara madesh ko nepali lai chindena.. ani vivhed na vayee k huncha ta hope ck raut solve this issue,1,nepali lee darjeeling sikkim ko neplai lai chincha tara madesh ko nepali lai chindena ani vivhed na vayee k huncha ta hope ck raut solve issue
518,Just wowww,1,wowww
519,Make a video on nepal going in fatf list.,0,make video nepal go fatf list
521,"Props to KP Sharma Oli for bringing this extremist to main stream politics. Once you get into mainstream politics, it is hard to leave everything and restart the revolution. Thulo durghatana avoid gareko cha desh le.

Aba madhesi le bikash dekhna paos, sukhi rahana paos.",0,prop kp sharma oli bring extremist main stream politics get mainstream politics hard leave everything restart revolution thulo durghatana avoid gareko cha desh le aba madhesi le bikash dekhna paos sukhi rahana paos
523,CK Raut is true hero,1,ck raut true hero
524,Informative,1,informative
525,"Good vai, ahile ka bhura bhuri lai Nepal vitra madhesh, pahad ra himal cha vanera samjhaideko ma. Jun kura haru ka karaan medhesh ka janta haru le discrimination vogi raheka xan, tyo ta vastav ma uni haru ko pahichhan ho. Jaat, bhasa, pahiran, ra culture ta usko ra deshko pahicchan ho, chahe tyo madesh, pahad wa himal kina nahoss. Ra hamle yesma garva garnnu parcha. But, aru discrimination jastai sanoo jaaat, dhani garib ta jhan nepal vari cha, sayaad bishwa ma pani hola. Developed country haru ma jaat, vasaa ra pahiran lai samrakshan garxan. Mustang ma Nepali chamal vanda Chinese rice badi chalcha, kina ki Nepal sarkar presence (upasthiti) chadai chadaina vanda pani hunxa. Yo pani euta discrimination ho. Yaha madeshi pahadi bata, pahadi madeshi bata, jantaharu leaders bata discriminate vaako cha.  Paper ma hoina, bebaar (behaviour) ma utarnu paryo, janta ra neta le!......Jaat (Cast) euta surname ho, usko pahicchan karma ra bichar baata hunxa. Ghar baliyoo huna, pariwarka sabai sadsya baliyo huna parxa (Sikxya, swasthya, rojgaar). Discrimination garnne sanstha, manxe ra sarkar lai kanun bamojim karbahi hoos. Aba hamile kharab neta haru lai vote ra saath diyera, asal neta ra desh lai discrimination nagarau. Jay Nepal...",0,good vai ahile ka bhura bhuri lai nepal vitra madhesh pahad ra himal cha vanera samjhaideko jun kura haru ka karaan medhesh ka janta haru le discrimination vogi raheka xan tyo ta vastav uni haru ko pahichhan ho jaat bhasa pahiran ra culture ta usko ra deshko pahicchan ho chahe tyo madesh pahad wa himal kina nahoss ra hamle yesma garva garnnu parcha aru discrimination jastai sanoo jaaat dhani garib ta jhan nepal vari cha sayaad bishwa pani hola develop country haru jaat vasaa ra pahiran lai samrakshan garxan mustang nepali chamal vanda chinese rice badi chalcha kina ki nepal sarkar presence upasthiti chadai chadaina vanda pani hunxa yo pani euta discrimination ho yaha madeshi pahadi bata pahadi madeshi bata jantaharu leader bata discriminate vaako cha paper hoina bebaar behaviour utarnu paryo janta ra neta lejaat cast euta surname ho usko pahicchan karma ra bichar baata hunxa ghar baliyoo huna pariwarka sabai sadsya baliyo huna parxa sikxya swasthya rojgaar discrimination garnne sanstha manxe ra sarkar lai kanun bamojim karbahi hoos aba hamile kharab neta haru lai vote ra saath diyera asal neta ra desh lai discrimination nagarau jay nepal
526,"sahi kuro, dhoti dhoti matra sunchu dherai jasto manchey haru ko mukh bata Nepali daju bhai haru sabai eak saman hun",0,sahi kuro dhoti dhoti matra sunchu dherai jasto manchey haru ko mukh bata nepali daju bhai haru sabai eak saman hun
